acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
140,C_140,I,A,USD,false,1,0,1000000,62301.88,,bank,Kenneth,Williams,468 Kristopher Curve Apt. 215,North Anthony,NJ,US,10721,Male,1983-02-23,577-18-9227,-41.331707,-68.269974
141,C_141,I,A,USD,false,1,0,1000000,76854.08,,bank,Randy,Sandoval,5051 Claudia Creek,Dianeshire,MN,US,24158,Male,1965-04-21,415-82-3506,-130.968264,22.141923
142,C_142,I,A,USD,false,1,0,1000000,71282.03,,bank,Greg,Martin,7626 Kathleen Road Apt. 412,Morrisport,AS,US,59466,Male,2023-05-20,722-44-3590,86.943343,-48.5673255
143,C_143,I,A,USD,false,1,0,1000000,51946.94,,bank,Matthew,Fowler,521 Martin Knolls Apt. 165,Kyletown,ID,US,86792,Male,1929-11-21,572-21-7787,-50.754665,-68.6971695
144,C_144,I,A,USD,true,1,0,1000000,55328.71,,bank,Stephanie,Campbell,106 Peter Oval Apt. 201,Lake David,MO,US,80128,Female,1977-02-04,103-28-4951,36.337906,-43.802461
145,C_145,I,A,USD,false,1,0,1000000,96952.43,,bank,Brenda,Thompson,2642 Mallory Corner Apt. 857,West Zacharyport,NH,US,07875,Female,1936-06-08,237-09-2059,56.209585,26.556707
146,C_146,I,A,USD,false,1,0,1000000,83241.18,,bank,William,Humphrey,52339 Keller Wall,Brittanyfort,MH,US,66601,Male,1999-12-12,019-80-2953,-34.192190,-37.4644295
147,C_147,I,A,USD,false,1,0,1000000,99920.16,,bank,Cristina,Rivera,7210 Moreno Pines,Bergmouth,PA,US,44788,Female,1967-07-19,533-93-0427,78.683960,-52.4713085
148,C_148,I,A,USD,true,1,0,1000000,84795.34,,bank,Tyler,Downs,10543 Emma Trace,Lake Gregory,WY,US,47666,Male,2020-07-29,635-87-6032,44.801310,-33.681746
149,C_149,I,A,USD,false,1,0,1000000,90784.67,,bank,Beverly,Pruitt,390 Rojas Mall,Port James,OR,US,83879,Female,2001-07-30,769-36-4831,62.882839,1.8722875
150,C_150,I,A,USD,false,1,0,1000000,99964.04,,bank,Patrick,Gates,4847 Morales Isle Suite 403,Mullinsfurt,NE,US,97407,Male,2004-06-16,133-23-7821,-77.800590,-44.1478675
151,C_151,I,A,USD,false,1,0,1000000,64033.40,,bank,Sarah,Brown,48829 Doris Crossing,Gileschester,HI,US,15735,Female,1914-08-19,755-12-1548,137.441368,-53.132538
152,C_152,I,A,USD,false,1,0,1000000,92486.85,,bank,Courtney,Harper,551 Nicholas Crossroad,Ashleyhaven,IL,US,80092,Female,1961-09-13,294-13-2300,44.610040,-64.3514215
153,C_153,I,A,USD,false,1,0,1000000,99065.51,,bank,Brett,Davis,224 Sparks Islands,South Valerie,MA,US,72097,Male,1911-07-15,194-44-7131,-46.733159,-1.175941
154,C_154,I,A,USD,false,1,0,1000000,98756.48,,bank,George,Manning,5218 Acevedo Avenue,Port Donald,OH,US,74865,Male,2008-03-04,710-09-6383,-34.086624,35.686320
155,C_155,I,A,USD,false,1,0,1000000,68189.26,,bank,Trevor,Aguirre,71245 Lawson Overpass Suite 095,South Lindsey,ME,US,23884,Male,1928-05-16,432-97-8388,63.106767,53.398295
156,C_156,I,A,USD,false,1,0,1000000,74914.35,,bank,Wesley,Pena,5285 Lisa Course,North James,MH,US,94559,Male,1932-05-29,813-49-5404,-38.099381,5.306789
157,C_157,I,A,USD,false,1,0,1000000,86931.42,,bank,Hannah,Owen,047 Barr Fork Suite 089,Rittermouth,IL,US,74257,Female,1930-09-26,734-36-3272,-116.232061,4.6229545
158,C_158,I,A,USD,false,1,0,1000000,70343.54,,bank,Angela,Hudson,4926 Elizabeth View,Port Jacobfurt,MT,US,10767,Female,1972-05-03,222-42-7418,119.516393,73.151504
159,C_159,I,A,USD,false,1,0,1000000,51307.39,,bank,Christopher,Fischer,99907 Lewis Circle,Joneston,PA,US,25156,Male,1933-04-25,298-74-9305,-132.946863,-49.642468
160,C_160,I,A,USD,false,1,0,1000000,64257.76,,bank,Robert,Evans,548 Beverly Bridge,Gomezmouth,KY,US,45848,Male,1927-06-29,040-93-0238,164.623848,70.250032
161,C_161,I,A,USD,false,1,0,1000000,59238.81,,bank,Carolyn,James,100 David Lights Apt. 381,Port Blakefurt,GU,US,37592,Female,1987-12-20,646-54-8500,-72.093753,47.945264
162,C_162,I,A,USD,false,1,0,1000000,54653.81,,bank,Daniel,Gonzalez,067 Mary Flats,Stephenburgh,OK,US,26348,Male,1944-04-06,332-43-4994,-102.752930,-41.5478395
163,C_163,I,A,USD,false,1,0,1000000,56871.24,,bank,Mason,Warren,0619 Martin Light Apt. 662,Stephensonstad,PW,US,06531,Male,1935-03-27,410-63-3675,126.964729,-68.9972545
164,C_164,I,A,USD,false,1,0,1000000,76247.72,,bank,Daniel,Wallace,40512 Amy Glens,Port Kristinaberg,AZ,US,68013,Male,1981-04-27,799-54-0983,-46.225111,68.2010245
165,C_165,I,A,USD,false,1,0,1000000,79977.30,,bank,Chelsea,Gray,147 Guerra Centers Suite 154,West Jesse,MP,US,26618,Female,1972-04-01,258-86-2768,5.939706,14.870638
166,C_166,I,A,USD,false,1,0,1000000,55006.13,,bank,Harry,Hernandez,614 William Street,North Vincentchester,TX,US,72964,Male,1924-05-04,750-95-4829,-86.600905,40.470014
167,C_167,I,A,USD,false,1,0,1000000,55668.71,,bank,Christopher,Hines,217 Tate Island Suite 724,South Hannahland,NH,US,78285,Male,2010-12-28,237-38-1758,48.349068,78.2947295
168,C_168,I,A,USD,false,1,0,1000000,98731.95,,bank,Paula,Velazquez,533 Denise Coves Apt. 892,Michaelhaven,IA,US,57134,Female,1979-08-31,192-44-2972,173.426668,-84.157794
169,C_169,I,A,USD,false,1,0,1000000,88399.94,,bank,Tammy,Snyder,593 Jessica Points,Lake Franceshaven,RI,US,91999,Female,1949-01-27,632-12-3421,-157.811677,80.158981
170,C_170,I,A,USD,true,1,0,1000000,65915.59,,bank,Susan,Robbins,4547 Matthew Islands,Port Michael,MN,US,47480,Female,1933-07-21,404-81-9520,109.075542,-7.2679135
171,C_171,I,A,USD,false,1,0,1000000,56186.35,,bank,Tracey,Molina,150 Thomas Village,North Diana,OH,US,38751,Female,1952-02-16,579-11-3654,178.461802,26.215396
172,C_172,I,A,USD,false,1,0,1000000,78820.57,,bank,Sean,Crawford,17463 Jessica Mission Apt. 202,North Mitchellton,TN,US,29917,Male,1946-05-27,810-48-8789,-11.689606,85.6902085
173,C_173,I,A,USD,false,1,0,1000000,79111.41,,bank,Jerry,Smith,803 Joyce Fort Apt. 210,New Marychester,NH,US,85752,Male,1981-09-13,652-68-5223,100.314543,-33.4318405
174,C_174,I,A,USD,false,1,0,1000000,53941.94,,bank,William,Mccarty,469 Stephen Port Apt. 648,Joannmouth,OK,US,92863,Male,1969-10-16,464-58-1692,135.231417,-6.504621
175,C_175,I,A,USD,false,1,0,1000000,52453.94,,bank,Kenneth,Contreras,650 Maureen Stravenue,Marissaville,OH,US,26243,Male,2018-11-18,019-03-5082,68.352761,-60.4264715
176,C_176,I,A,USD,false,1,0,1000000,65574.43,,bank,Adrian,Trevino,3484 Gonzalez Summit,Morrisonfort,ME,US,43883,Male,2000-03-10,616-38-1749,3.460850,-65.526899
177,C_177,I,A,USD,false,1,0,1000000,88031.72,,bank,Ian,Atkins,5493 Andrea Motorway Suite 471,Lake Wendyside,AR,US,33397,Male,1951-12-15,394-86-5591,-86.572673,-13.5680805
178,C_178,I,A,USD,false,1,0,1000000,87742.03,,bank,Rhonda,Guerra,845 Chang Road,Charlesstad,MP,US,03097,Female,1930-05-11,631-38-4333,83.669881,-89.509393
179,C_179,I,A,USD,false,1,0,1000000,95648.66,,bank,Christy,Thompson,3106 Conner Rue,West Anthonytown,NH,US,33274,Female,1922-02-10,787-95-6558,121.704290,-75.034518
180,C_180,I,A,USD,false,1,0,1000000,53983.16,,bank,Amber,Meyer,04689 Pham Isle,Silvaview,MA,US,30834,Female,1961-06-29,725-03-6269,-8.902922,-78.5548495
181,C_181,I,A,USD,false,1,0,1000000,85640.69,,bank,Joshua,Hamilton,183 Lori Plain,Edwardbury,OK,US,65046,Male,1962-01-06,177-05-5910,-21.343194,1.703951
182,C_182,I,A,USD,false,1,0,1000000,96760.47,,bank,Blake,Hernandez,0012 Kline Expressway,North Lauraburgh,OR,US,20807,Male,1931-11-08,399-03-6050,-25.266772,2.417380
183,C_183,I,A,USD,false,1,0,1000000,93515.02,,bank,Theresa,Andrews,90555 Valerie Springs,Michaelchester,ID,US,47804,Female,2002-12-23,218-68-3040,142.277363,-53.7800595
184,C_184,I,A,USD,false,1,0,1000000,77303.23,,bank,Debbie,Gibbs,254 Baker Ferry,Barnesville,MD,US,20124,Female,1949-03-11,790-11-6131,20.694992,-18.0394435
185,C_185,I,A,USD,false,1,0,1000000,95315.97,,bank,Ryan,Ferrell,63329 Riddle Meadow Apt. 052,South Robertshire,AS,US,12916,Male,1943-10-08,707-26-7060,-178.348316,74.6382765
186,C_186,I,A,USD,false,1,0,1000000,82894.99,,bank,Beth,Smith,9666 Kyle Expressway Suite 189,Moorefurt,IN,US,94619,Female,2015-02-23,808-99-5139,77.627585,3.448980
187,C_187,I,A,USD,false,1,0,1000000,55021.79,,bank,Connie,Flynn,9072 Clark Bridge,Cindybury,PW,US,01377,Female,1955-01-31,881-33-9458,117.280285,-36.4360955
188,C_188,I,A,USD,false,1,0,1000000,70182.49,,bank,Michael,George,757 Anthony Rapid Suite 654,West Susan,KS,US,52560,Male,2002-06-01,474-26-2996,86.603610,32.404950
189,C_189,I,A,USD,false,1,0,1000000,96539.37,,bank,Amy,Martinez,84614 Martin Throughway Apt. 422,Jasonshire,OR,US,21365,Female,2018-08-12,589-37-4646,-80.290321,-73.603701
190,C_190,I,A,USD,false,1,0,1000000,65594.61,,bank,Bryan,Henderson,64598 Jefferson Point Apt. 056,Nortonshire,AS,US,30502,Male,1987-08-23,607-33-8938,4.595814,-49.665761
191,C_191,I,A,USD,false,1,0,1000000,93898.21,,bank,Marvin,Powell,5055 Ryan Station,North Christineborough,IL,US,42805,Male,1914-12-16,086-05-5808,-68.432264,20.518265
192,C_192,I,A,USD,false,1,0,1000000,54648.37,,bank,Cristian,Harris,3511 Joshua Shoals,East Robin,MS,US,57548,Male,2021-08-05,288-54-3526,93.592637,-62.6886875
193,C_193,I,A,USD,false,1,0,1000000,66663.33,,bank,Gary,Howell,548 Victor Forest Apt. 914,Davidsonton,CT,US,43469,Male,2022-06-08,101-31-4965,126.314222,-72.578247
194,C_194,I,A,USD,false,1,0,1000000,87054.72,,bank,Robert,Cook,53232 Jennifer Center Suite 788,South Misty,IL,US,82183,Male,1993-04-06,105-58-7385,-71.620132,84.303629
195,C_195,I,A,USD,false,1,0,1000000,56844.58,,bank,Melanie,Knight,72939 Bell Greens Suite 229,Rodriguezbury,PA,US,45756,Female,1911-01-21,457-28-6480,-59.342271,-12.3283065
196,C_196,I,A,USD,false,1,0,1000000,54715.75,,bank,Mathew,Mccullough,0609 Kara Center,Mosesport,NV,US,43966,Male,1954-07-05,431-36-0716,2.012441,-78.0676805
197,C_197,I,A,USD,false,1,0,1000000,97234.80,,bank,Bryan,Moore,081 Jason Prairie,Claytonville,CT,US,24182,Male,1937-12-07,495-78-4259,34.822388,-35.2108925
198,C_198,I,A,USD,false,1,0,1000000,50200.47,,bank,Juan,Terry,32671 Jeremy Track Apt. 267,Scottborough,OH,US,05342,Male,1955-06-30,718-64-9386,-105.460642,-77.054345
199,C_199,I,A,USD,false,1,0,1000000,94570.12,,bank,Cynthia,Dixon,779 Rivera Route Apt. 148,West Sandy,VA,US,40309,Female,1941-10-17,807-49-5281,-8.219012,-34.250404
200,C_200,I,A,USD,false,1,0,1000000,52126.24,,bank,Jeremiah,Davis,3136 Leslie Manor Suite 348,Philipland,OR,US,62955,Male,1929-07-12,124-68-4369,-37.756103,-87.6850405
201,C_201,I,A,USD,false,1,0,1000000,90475.03,,bank,Leslie,Solomon,92066 Jacobson Unions,Williamsfort,TN,US,75548,Female,1914-04-23,632-72-3877,-91.853015,-0.8278745
202,C_202,I,A,USD,false,1,0,1000000,70299.43,,bank,Matthew,Smith,3142 John Bridge Apt. 744,South Stevenburgh,AZ,US,22408,Male,1956-07-14,094-41-0428,68.125162,46.667718
203,C_203,I,A,USD,false,1,0,1000000,55344.55,,bank,Amy,Krueger,67723 Michelle Path Apt. 838,Morrisbury,WA,US,78797,Female,2025-01-06,089-91-9847,134.280461,-40.209095
204,C_204,I,A,USD,false,1,0,1000000,57940.35,,bank,Tammy,Camacho,5462 Jennifer Fall,South Kara,PW,US,92827,Female,1933-04-02,620-69-9482,-152.511559,-75.3275405
205,C_205,I,A,USD,false,1,0,1000000,96982.86,,bank,David,Bell,7944 Gamble Curve Apt. 781,East Frankchester,IL,US,71152,Male,1951-04-03,520-95-0179,99.020998,-73.044705
206,C_206,I,A,USD,false,1,0,1000000,94751.23,,bank,Tamara,Sloan,1172 Navarro Lodge Apt. 564,Donaldshire,NV,US,72076,Female,1979-04-09,574-86-0723,-61.879573,29.3178895
207,C_207,I,A,USD,false,1,0,1000000,62378.79,,bank,April,Patterson,88034 Joseph Passage Suite 462,East Colleenborough,NV,US,39085,Female,1974-01-20,011-89-2729,-124.567225,8.5228065
208,C_208,I,A,USD,false,1,0,1000000,66703.14,,bank,David,Willis,8592 Mark Shores Apt. 664,Veronicahaven,VT,US,99640,Male,1914-06-07,504-32-3365,-29.153371,-46.8661105
209,C_209,I,A,USD,false,1,0,1000000,59256.46,,bank,Lisa,Lang,01366 Mccoy Burgs Apt. 944,New Jamesfort,MS,US,15293,Female,1950-08-26,682-59-5960,-59.809607,76.1670095
210,C_210,I,A,USD,false,1,0,1000000,95908.16,,bank,Samantha,Rhodes,7344 Kelsey Cliff,Savagefort,IL,US,64559,Female,1957-03-20,485-21-2529,-177.655425,50.890627
211,C_211,I,A,USD,true,1,0,1000000,85034.87,,bank,Jeffrey,Maxwell,521 Gibson Fields Suite 602,Tiffanyside,LA,US,88068,Male,1910-06-03,505-09-7730,-23.665013,35.3319245
212,C_212,I,A,USD,false,1,0,1000000,55193.69,,bank,Vickie,Fox,9143 Ford Mills Apt. 751,Deborahborough,OR,US,18254,Female,1986-04-11,182-94-0070,119.910216,66.872912
213,C_213,I,A,USD,false,1,0,1000000,90612.41,,bank,Julie,Clark,742 Margaret Mews Suite 460,North Johnland,AZ,US,49707,Female,1941-03-20,019-23-7769,145.266203,-77.3385135
214,C_214,I,A,USD,false,1,0,1000000,73515.78,,bank,Mark,Friedman,72333 Bryan Mission Suite 521,Port Donnaton,MH,US,07864,Male,1956-10-12,789-34-0159,85.412513,-19.8711535
215,C_215,I,A,USD,false,1,0,1000000,86437.43,,bank,Richard,Hoffman,215 Fuller Vista,Port Amanda,RI,US,81859,Male,2021-07-31,537-32-2588,-80.510612,4.9489035
216,C_216,I,A,USD,false,1,0,1000000,56333.07,,bank,Cynthia,Smith,6848 Daniel Locks Apt. 206,New Josephshire,VA,US,41836,Female,2018-12-03,023-30-5367,-119.838970,79.2074205
217,C_217,I,A,USD,false,1,0,1000000,86893.08,,bank,Thomas,Brown,4701 Hall Groves,East Amystad,MN,US,35533,Male,1957-08-09,819-47-4585,-176.196447,-53.003010
218,C_218,I,A,USD,false,1,0,1000000,91108.78,,bank,Kathryn,Hampton,16581 Gregory River,Port Angela,LA,US,92989,Female,1916-12-25,366-28-7568,138.087910,61.5905655
219,C_219,I,A,USD,false,1,0,1000000,84122.41,,bank,Jennifer,Allen,173 Villegas Rest Suite 599,Port Pennyville,MD,US,51493,Female,2008-11-24,383-49-6354,120.283828,-14.2588885
220,C_220,I,A,USD,false,1,0,1000000,61929.33,,bank,Joshua,Williams,16323 Matthew Walk,Curtisville,WY,US,79810,Male,1927-12-05,367-60-6804,2.326068,-9.456196
221,C_221,I,A,USD,false,1,0,1000000,70395.52,,bank,Barbara,Lowery,272 Fernandez Roads Suite 510,Lake Michael,TN,US,27172,Female,1952-04-15,050-13-7175,161.276307,57.791760
222,C_222,I,A,USD,false,1,0,1000000,84070.56,,bank,Douglas,Gregory,77131 Jamie Rue,West Nathan,ME,US,91568,Male,1949-07-12,061-45-2700,40.509104,-68.9845835
223,C_223,I,A,USD,false,1,0,1000000,93753.64,,bank,Brett,Anderson,277 Smith Brooks Apt. 770,New Brian,CT,US,50147,Male,1965-06-27,581-39-9381,27.382013,-88.5004085
224,C_224,I,A,USD,true,1,0,1000000,78834.54,,bank,Timothy,Ruiz,329 Steven Fall,Leehaven,WI,US,06440,Male,1966-06-05,275-84-7439,1.471087,75.104725
225,C_225,I,A,USD,false,1,0,1000000,86492.56,,bank,David,Matthews,90777 Coleman Track,North Jessicamouth,MS,US,64189,Male,1972-04-01,205-73-5485,-75.690689,-48.0758915
226,C_226,I,A,USD,false,1,0,1000000,92092.01,,bank,John,Garcia,9146 Bryan Land,Hernandezchester,AS,US,70651,Male,1959-03-04,809-47-6540,10.964143,20.457033
227,C_227,I,A,USD,false,1,0,1000000,74632.64,,bank,Mark,Dennis,75315 Nicholas Manor,New Ronald,IA,US,85756,Male,1984-10-30,430-41-1901,-170.954529,-34.4223995
228,C_228,I,A,USD,false,1,0,1000000,61895.59,,bank,Nicole,Tucker,41323 Walsh Hill,East Deborah,NM,US,01415,Female,1982-04-10,004-40-7263,-36.288638,-36.978427
229,C_229,I,A,USD,false,1,0,1000000,71486.16,,bank,Cassandra,Gibson,542 Kim Lodge,Michaelfort,PR,US,54847,Female,1940-10-30,430-84-7166,83.344722,-73.4427515
230,C_230,I,A,USD,false,1,0,1000000,80662.90,,bank,Meghan,Beltran,0575 Leach Course Suite 496,Nicolemouth,DE,US,45924,Female,1958-01-14,034-51-8875,8.667649,81.153713
231,C_231,I,A,USD,false,1,0,1000000,69422.06,,bank,Kimberly,Robinson,789 Robinson Stravenue,West Zacharyside,ID,US,79807,Female,1923-07-07,415-16-8999,-151.170622,-19.5738145
232,C_232,I,A,USD,false,1,0,1000000,91251.27,,bank,Nancy,Jarvis,2890 Wright Groves,West Fernando,ID,US,64817,Female,2025-06-06,278-45-3087,126.796188,-2.5051305
233,C_233,I,A,USD,false,1,0,1000000,64635.32,,bank,Katherine,Hill,39936 Todd Hollow Apt. 143,North Michaelmouth,LA,US,41369,Female,1988-09-08,381-68-9974,-121.376413,78.1912735
234,C_234,I,A,USD,false,1,0,1000000,56810.53,,bank,Brandon,Williams,1829 Bishop Radial Suite 854,Lake Derrick,CA,US,20604,Male,2014-05-17,226-84-8283,11.088665,14.5935565
235,C_235,I,A,USD,false,1,0,1000000,98686.07,,bank,Kristin,Garcia,897 Kim Plains,Smithchester,OR,US,72912,Female,1919-07-08,346-54-8715,-15.454456,84.1018635
236,C_236,I,A,USD,false,1,0,1000000,70577.15,,bank,Tyler,White,99488 Kramer Lakes Apt. 055,Hernandezview,AR,US,08720,Male,2006-01-31,671-39-8359,-98.264647,-47.0317135
237,C_237,I,A,USD,false,1,0,1000000,78916.58,,bank,Rachel,Washington,270 Lindsey Knoll,Ronaldbury,DE,US,54372,Female,2024-05-19,593-66-1460,127.656426,71.506868
238,C_238,I,A,USD,false,1,0,1000000,63468.01,,bank,Matthew,White,0587 Donna Skyway Suite 195,Port Brendaburgh,WY,US,41215,Male,2005-08-15,230-49-5534,156.549122,54.4364825
239,C_239,I,A,USD,false,1,0,1000000,80819.24,,bank,Andrew,Abbott,9737 Knight Tunnel Suite 667,East Timothy,WI,US,25661,Male,1928-09-12,168-67-3471,-119.815070,-57.4083555
240,C_240,I,A,USD,false,1,0,1000000,94478.38,,bank,Amy,Rodriguez,026 David Wall,Williambury,TX,US,60411,Female,1971-02-11,107-72-1399,152.187853,-68.720267
241,C_241,I,A,USD,true,1,0,1000000,85345.22,,bank,Marcia,Martin,7982 Huerta Hill,West Joshua,DC,US,96447,Female,2017-12-23,684-26-3910,-111.931854,76.5800265
242,C_242,I,A,USD,false,1,0,1000000,62749.96,,bank,Katherine,Rivera,41309 Gray Shores,Clarkland,VT,US,46825,Female,2008-07-28,674-05-1886,138.208672,71.4805235
243,C_243,I,A,USD,false,1,0,1000000,80262.80,,bank,Andrew,Myers,780 Sanchez Forks,Kristinehaven,KY,US,99177,Male,1990-07-23,250-25-5176,-170.532140,77.6838885
244,C_244,I,A,USD,true,1,0,1000000,50072.63,,bank,Anna,Shaw,35918 Nelson Flats,South Shannon,IN,US,77563,Female,1931-04-10,128-44-9571,-81.108794,-70.463388
245,C_245,I,A,USD,false,1,0,1000000,55730.54,,bank,Bradley,Malone,3213 Kyle Tunnel Apt. 128,Stephensonview,VT,US,18155,Male,2005-01-29,518-32-3640,-109.441721,31.5192755
246,C_246,I,A,USD,false,1,0,1000000,79536.87,,bank,Tammie,House,56820 Newman Ports Apt. 926,Jenniferside,ID,US,94439,Female,1936-06-14,512-82-0818,41.984405,72.324504
247,C_247,I,A,USD,false,1,0,1000000,87339.28,,bank,Cassandra,Beck,85352 Mark Ways Suite 189,Blackburnport,OK,US,70916,Female,1965-05-07,716-92-3375,59.551875,-12.1203045
248,C_248,I,A,USD,false,1,0,1000000,84565.00,,bank,William,Stokes,95410 Rachel Causeway Apt. 104,Jessicaland,GU,US,10999,Male,1980-12-04,806-81-5127,-0.870451,72.247150
249,C_249,I,A,USD,false,1,0,1000000,78830.80,,bank,Joshua,Kirk,89764 John Keys Suite 263,Browntown,KY,US,79820,Male,1927-10-18,013-93-6586,-41.641586,-23.4654495
250,C_250,I,A,USD,false,1,0,1000000,90722.31,,bank,Patricia,Hunt,792 Mary Stream,Kennethfurt,NY,US,91811,Female,1935-09-24,271-05-5994,129.501282,-10.0631945
251,C_251,I,A,USD,false,1,0,1000000,79010.21,,bank,Jill,Peterson,3234 Curtis Pine,Lucaschester,IL,US,71533,Female,1995-09-09,629-62-5077,135.507578,-61.7213215
252,C_252,I,A,USD,false,1,0,1000000,98358.72,,bank,Mary,Ashley,13865 Christopher Hill,Owenston,ME,US,71571,Female,1965-01-28,636-61-2085,176.786897,54.859142
253,C_253,I,A,USD,false,1,0,1000000,62439.01,,bank,Kevin,Bryant,9339 Erica Haven,South Matthewchester,MI,US,19187,Male,1958-04-23,237-05-6123,67.639589,86.5664735
254,C_254,I,A,USD,false,1,0,1000000,85553.41,,bank,Ashley,Harris,9240 Alexandria Green Apt. 171,Burgessburgh,ME,US,66469,Female,1952-04-22,887-23-6112,-1.383567,-27.9212105
255,C_255,I,A,USD,false,1,0,1000000,61542.78,,bank,Crystal,Castro,644 Adams Road,North Sarahshire,GU,US,17862,Female,1972-10-05,131-76-4721,175.454685,-43.719686
256,C_256,I,A,USD,false,1,0,1000000,62499.80,,bank,Christine,Murray,79483 Wilson Fords Apt. 224,Torresport,ID,US,45483,Female,2001-05-31,168-66-3647,51.098366,14.466458
257,C_257,I,A,USD,false,1,0,1000000,52328.21,,bank,Patrick,Barrett,4726 Cole Stream,New Brent,OK,US,68931,Male,1977-01-30,049-53-9788,-86.496816,-82.543506
258,C_258,I,A,USD,false,1,0,1000000,53609.96,,bank,Ernest,Hayes,10450 Boone Cove Suite 653,East Misty,NV,US,50930,Male,2024-10-04,152-73-1598,-28.351413,31.500047
259,C_259,I,A,USD,false,1,0,1000000,69735.94,,bank,Mary,Hill,48385 Velazquez Isle,West Trevorville,FL,US,18373,Female,1924-12-09,246-21-5721,3.156372,44.5648855
260,C_260,I,A,USD,false,1,0,1000000,98260.99,,bank,Joshua,Park,083 Huff Extensions,Harrisonborough,GU,US,59145,Male,2019-03-07,124-67-7581,42.648528,76.728579
261,C_261,I,A,USD,false,1,0,1000000,63827.45,,bank,Amanda,Bailey,1123 Ferguson Circle Suite 287,North John,ID,US,79181,Female,1966-01-02,808-43-9257,0.349978,-3.279565
262,C_262,I,A,USD,true,1,0,1000000,55630.68,,bank,Justin,Barrett,79595 Davis Summit Apt. 028,Leahbury,AK,US,10875,Male,1959-08-16,298-42-7819,-148.125854,-26.7149285
263,C_263,I,A,USD,false,1,0,1000000,50140.88,,bank,Rebecca,Jacobson,5011 Lawrence Port Apt. 049,Nicolebury,SD,US,68132,Female,1935-02-10,212-18-7335,22.396962,-48.2931035
264,C_264,I,A,USD,false,1,0,1000000,60510.25,,bank,Lauren,Wallace,5465 Crystal Brook Suite 251,East Allison,NJ,US,41266,Female,1993-03-14,553-19-8222,28.272109,-67.010758
265,C_265,I,A,USD,false,1,0,1000000,55538.72,,bank,Maria,Strong,6858 Bradley Brooks,Cherylberg,IN,US,30596,Female,1982-02-04,885-77-8241,-85.992003,-50.822539
266,C_266,I,A,USD,false,1,0,1000000,84811.21,,bank,Thomas,Miller,90391 Debra Fields,East Jeff,MT,US,69670,Male,1978-07-24,323-83-6361,-114.189569,47.133286
267,C_267,I,A,USD,false,1,0,1000000,70667.79,,bank,Marie,Doyle,44021 Benton Haven,South Diane,WV,US,25347,Female,1921-01-16,426-21-8159,136.684410,48.5868015
268,C_268,I,A,USD,false,1,0,1000000,67067.85,,bank,Bryan,Harrell,10723 Duncan Corner,Lindaview,MA,US,56278,Male,1990-10-18,751-37-9051,-19.166474,21.546422
269,C_269,I,A,USD,false,1,0,1000000,72353.73,,bank,Jeffrey,Lara,400 Cortez Crossing Apt. 343,Lake Aprilborough,NY,US,39206,Male,1963-11-02,739-62-9379,44.624920,-32.6236575
270,C_270,I,A,USD,false,1,0,1000000,57349.38,,bank,Betty,Miller,352 Buchanan Bypass,Clayside,MA,US,28435,Female,1917-01-21,052-17-1094,105.022004,-60.489393
271,C_271,I,A,USD,false,1,0,1000000,82398.17,,bank,Dennis,Roberts,26940 Garcia Rest,Port Jesustown,OK,US,57858,Male,1979-04-06,860-24-8365,141.328956,15.587146
272,C_272,I,A,USD,false,1,0,1000000,56162.21,,bank,Kurt,Barnes,4773 Henson Rapids,Mcculloughport,NV,US,29230,Male,1958-09-14,206-16-5963,158.780225,84.840393
